"","LN.F1.113.aa","LN.F1.113.ae","LN.F1.113.ag","LN.F1.113.ak","LN.F1.113.am","LN.F1.113.b","LN.F1.113.h","LN.F1.113.p","LN.F1.132.af","LN.F1.132.aj","LN.F1.132.aq.2","LN.F1.132.ar","LN.F1.132.as","LN.F1.132.at","LN.F1.132.aw","LN.F1.132.ax","LN.F1.132.ay","LN.F1.132.ba","LN.F1.132.bc","LN.F1.132.be.2","LN.F1.132.bh","LN.F1.132.t","ME.F1.134.a","ME.F1.134.b","ME.F1.136.h","ME.F1.136.i","ME.F1.136.j","ME.F1.139.af","ME.F1.139.ag","ME.F1.141.at","ME.F1.141.q","ME.F1.141.r","ME.F1.141.t","ME.F1.141.u","ME.F1.141.w","ME.F1.144.u","ME.F1.145.ad","ME.F1.145.d","ME.F1.145.g","ME.F1.145.i","ME.F1.145.w","ME.F1.146.aa","ME.F1.146.ab","ME.F1.146.ac","ME.F1.146.be","ME.F1.146.bf"
"Mpzl1",5.43629964686618,5.22464177990034,5.32381136923376,5.554288898258,5.14461526367071,5.53449034799559,4.96274084757375,5.56210489672577,5.6250497354664,5.32501576424681,5.34181189660612,5.58418242117271,5.88226592049448,5.3021377078812,5.61740601172247,5.57915521373009,5.38448588366968,5.58868341101905,5.48323084346834,5.42529227989479,5.32511173319036,5.55612213189985,5.47819426161175,5.27739869697421,5.76254734676908,5.49246111399315,5.35067289327509,5.27249720224335,5.09600391090495,5.26086078301764,5.47583897630092,5.22469502507096,5.05984315059003,5.66828008116543,5.1912344176602,5.40230912775837,5.5958980993674,5.11657228818943,5.36036787858649,5.80662664315819,5.04710065223477,5.51117848142171,5.53853211402744,5.02098881510838,5.59910354619041,5.41913646536069
"Aldh9a1",5.63362684659518,5.48228459185712,4.36558336148689,5.16809215441985,4.88071343885692,4.79131011283119,5.29607951805405,5.30926838428223,4.82031930802317,5.14258451991655,4.83007641386982,5.07975668536552,5.20415275499235,4.97619577713107,4.83502994390826,4.51983594939349,4.80481772212413,4.73573613717217,4.91190594121306,5.09458761155109,5.13877839341863,4.89687031062911,5.22924291566949,5.52623709541432,5.53917887285481,5.60055003999831,5.35067289327509,5.07897212381677,4.78582844740641,5.18791327471448,4.97205273087117,5.25441379653736,5.20628633513392,4.81405727434437,5.1912344176602,4.7837023868812,5.35872802990834,5.5222638275289,5.50050725635649,5.37660559260174,5.56409197895589,5.5848743229305,5.75979283829477,5.29018466439942,5.28628196711947,5.66969328039088
"Mgst3",10.5310088497084,10.1589987815997,10.3854385965692,10.0189974442447,9.39672674218764,10.0084451595214,10.3215598909454,10.2654517577191,9.37476299004021,8.88237468404217,9.65595817487543,8.97572966420988,9.14590178952306,9.34694344305481,9.71490238275783,9.48548235421478,9.5326433649237,9.59898443462246,9.11967183055547,8.56214784490452,8.86463333023254,9.19453678369723,10.5362470813666,10.3009630540743,10.225230629838,10.6927875728162,10.0599174740807,9.59931382967626,10.4360348012299,10.2586362662507,10.2734721577241,10.2158246920808,10.5972217670341,10.642164299716,10.8524181474732,10.8138294500679,10.3171291080251,10.1221693429158,10.5565306498333,10.1519294467141,9.84256637925828,10.5875978164107,10.5036705616898,10.0807027113417,10.2333682825722,10.2042060637282
"Pbx1",7.73755456046531,7.39379078858625,7.19267728194595,7.1464215772014,7.14805564261965,7.16212080997588,7.14671574302322,7.27786606305836,7.06178577282886,7.03209292167066,6.88921103070027,7.11766275535306,7.1599916662949,6.991002079717,6.8871984939376,7.16096587202705,6.83396245193192,6.61306210033858,7.11627617663938,6.82853259618133,7.13097438225496,7.21435955498271,7.35593172218363,7.27799688512861,7.20658042861755,7.41294810861174,7.10424765967166,7.30229107193856,7.60040258297846,7.10541026767695,7.21843832551968,7.40613504213156,7.28454171808515,7.27028481324631,7.25844450352647,7.09613460751532,7.32370162011721,7.79415099758069,7.1297449237657,7.10790511050013,7.48730929052549,7.50501956034321,7.1767560166092,7.48841062734069,7.74404571191994,7.13822945613644
"Mpz",5.19979421829527,5.8065703694543,6.14706544180005,6.72014104559921,6.88957130731052,6.14116796434339,5.90579895331422,7.34980582648332,7.18249377832171,6.46651905718879,7.03382312853309,6.45202297311574,6.61970126359165,6.91919828612582,6.65525252225354,7.93598602851664,6.60189746598821,8.06225977449214,7.9524078411437,7.89407711413359,7.08599160216437,7.86257648120772,6.4933100487382,6.43412121660905,6.46195723454902,6.41859912699864,5.78962335036175,6.46835912111511,6.30816093282661,6.79292579874348,7.80476899949246,6.73818650841663,6.73285216725164,6.41841950053464,6.70268799210568,7.47012413051765,7.00778763189434,6.25701449669262,6.5665840559992,5.90236969245711,6.49850729462383,6.72944733505312,6.47439080325415,6.12616326996861,6.11197944987414,7.55367413524115
"Pfdn2",6.16451748349735,5.87620568460557,5.94135119937228,6.10290407350756,6.16104724145089,6.04801240319586,6.07103646139952,6.56044309687179,6.41779928441774,6.18346584796459,6.04174156697578,6.31182997249969,6.59411810282775,6.27573152739038,5.97812381614445,6.03446899533313,5.92436003546763,6.24510205811555,6.49586706596755,6.54652830013276,6.72316552061611,6.4054643128643,6.45387800902753,6.24457842541094,6.13430531824434,5.9975871169603,6.08656605343778,5.85903420532638,6.06492506912385,6.34553855395536,6.39854047127906,6.1792553911457,5.96154056159311,6.16645341259518,5.88483751342226,6.37927458702251,5.82526917362535,5.76427134404312,5.9880483362841,6.45015634892698,6.02198062511985,5.87167963075622,6.11329499716676,5.88351159544816,5.74759913265319,6.25395322419275
"LOC107402901",4.96615581374492,5.03624514887851,5.52479091932003,4.40390523792719,4.65384331303046,5.988829839958,4.67995729023046,5.26828815798292,3.71539787502771,3.71539787502771,4.83007641386982,4.21347182543135,4.08109890142727,4.40440736790874,4.57919249461128,4.96448654963695,4.66424535883162,4.58270663104193,4.12439211239111,3.71539787502771,4.77853545511404,4.1433119320415,5.19397733769366,4.95820464522905,4.98695696131622,4.21838633585634,5.2965759860582,5.74371950712176,5.70482354600796,4.33813994689844,4.61757412362168,4.63122901361358,4.82568436562224,4.81405727434437,4.65444216598812,5.9947270672406,5.16912086576778,5.06096741141499,6.03243784328756,4.80742743145052,5.84012554391929,5.10758006415807,5.16207368262407,5.33705651512985,4.92653250684216,5.23096869033301
"Chml",5.02958114575293,5.57157624034417,5.24838780704808,5.20283726426142,5.50799307672632,5.745698050514,5.36591057472318,4.73906669331983,5.72965056333482,5.43235361186287,5.53065497861773,5.29538703146891,5.64303524388508,5.50362008889479,5.54978941580328,6.17136962132774,5.62271327898405,5.41901725288323,5.99906256503126,5.57541966420808,5.44745355597408,5.89375587811148,5.15755806326882,5.10668683960724,5.41029380985388,5.49246111399315,5.23981397096122,4.96736231413857,4.92173357752242,5.06857628476968,5.19336804635896,4.82819422665052,5.33571820555275,5.58456017782397,4.55817540668177,5.25060735549477,5.44306450774799,5.1694549527075,5.50050725635649,4.95566085542851,4.97554750846223,5.51117848142171,5.61670142931777,4.89064533602874,5.28628196711947,5.41913646536069
"Adss2",6.06364685848956,5.90967578352081,5.98511898606734,5.7641361834672,5.66784264866674,6.35701336123017,5.76659589904085,5.90290827455513,5.79489580100917,6.03227285716932,5.96933932199969,5.63455519043343,5.90392293385895,5.76544543884067,5.68155077806542,5.7089774129322,5.74076979880808,5.76575939411137,5.27917340494523,5.48758210253403,5.48559884309252,5.63122684876475,5.90250953345775,5.78616905503968,5.84196136290771,6.03507897413498,5.63213648132101,5.83115530439692,5.82657907150155,5.72338003664099,6.0864101719768,5.99863289749255,5.98605837971491,5.54048963458129,6.19960492961181,5.80335458227542,5.91229072837077,6.27854050730795,5.87006987938407,6.08860655531538,6.08236675761609,6.03276460148745,5.53853211402744,5.79154180706462,6.05780823080183,5.75204718114576
"Efcab2",7.47765825526426,7.20010591306434,7.07067848900411,7.10672486081514,6.54699258207253,6.69573076554265,7.58224295709937,7.40990333637773,6.12988030528819,5.86165733222436,6.49625112610514,5.47682756740083,5.74414571035345,6.33304904779853,6.59335077794655,6.93842108272654,6.10688071616937,6.49032032415392,6.80575210071091,5.6574381950148,6.79520305837338,6.80785436476823,6.98959220615341,6.24457842541094,7.92167386159955,7.68705160814337,7.9387336053009,6.39634977105124,6.89352613334931,7.06992754396701,6.51727058164531,7.02581950664316,6.84111349519312,6.6508748702098,6.82682414648549,6.89534531427428,7.09360581159291,6.71424591960991,7.39890079371521,6.88637904782338,7.16149689415182,7.94751888989094,7.43951686500037,7.13093095721115,7.94475545350414,7.45675781969326
"Cnst",7.48712789389211,7.26351247377143,7.19267728194595,7.56404981374571,7.42333366964666,7.31738546865667,7.40734914501972,7.51520784642261,7.41667091510903,7.2740467813484,7.44808966340667,7.31826366279508,6.99539808961435,7.5123621538289,7.57745264201794,8.06985300689124,6.98867849915658,7.66184123598545,7.61051457007164,7.29676846665282,8.05816363865057,7.79589791855936,7.68097022292523,7.80341225605398,7.96011646821786,7.41294810861174,7.62159050135216,8.241269989273,7.81728994234261,7.78810514780405,7.71619804578377,7.85465172471758,7.56842559578236,7.5224707901913,7.49948117885042,7.2953859023421,7.80077536850753,8.10691510260575,8.18888078098639,7.93504185763951,8.05428433704465,7.72457453181888,7.47895739618436,7.18947835995771,8.01504159666542,7.28479456408376
"Itpkb",5.43629964686618,5.8065703694543,5.69734070025743,5.88703467171928,5.76412645214454,5.64452966315986,5.36591057472318,5.49511285922177,5.82631894903846,5.89759780310836,6.17573621000225,5.77462136361302,5.71961271254196,6.3470105254062,6.2338709679257,6.12726969415673,5.97239873689866,5.52361719494396,5.94803468412008,6.32596703961826,6.14433513340662,6.42561547183673,5.70801843507623,5.73284603632048,5.65581307167754,5.9975871169603,5.71331557353369,5.68192653346076,5.63928707432345,5.88199264164314,6.00601505296647,5.88069071783085,5.11088608943934,5.62711967870425,5.24233138542073,5.53679554087701,5.55943626149402,5.76427134404312,5.84514302087282,5.55071693126055,5.66970984792614,5.6878274096258,5.36534737728618,5.46741084953407,5.47483892126407,6.03731678643178
"Taf1a",5.59660590151998,5.10275385923186,5.32381136923376,5.60404620230187,5.14461526367071,5.27903541456326,5.49430528582367,5.74384103654416,5.02329517841874,5.00158414673184,5.21197368612999,5.15639916977837,5.27777034306147,5.36328411590489,5.72257336607301,5.20830517447126,4.92666140024083,5.48974385666774,5.08493844316603,5.32529359854275,5.40805880707326,5.34526630694971,4.99820506165272,5.27739869697421,5.53917887285481,5.54769104900398,5.04978384257246,5.31608802337424,4.85621089270475,5.77072378243996,5.8288772862232,5.69117909298406,5.48862920045891,5.62711967870425,5.94275970476726,5.49360400639249,5.35872802990834,5.35909795695862,5.68453713395266,5.80662664315819,5.6074166717571,5.10758006415807,5.41104257062127,5.91277981498109,4.99563439279328,5.34747284255581
"Rab3gap2",6.2583660758217,6.06535250933277,6.12786155923232,6.41319086797745,6.3072869690938,6.21130919572439,6.33479418883887,6.23265543017823,6.35654304841362,6.31942508929485,6.1104107501824,6.01606779063916,6.48679325377977,6.29028818206395,6.05854248874522,6.26899837642825,6.20947896373105,5.84586499637413,6.44279104934811,6.56005203891937,6.35264863063483,6.23260400605141,6.17377366117822,6.02419884969527,6.02162056517253,6.2082307377586,5.96277034475946,6.32035690838932,6.1125384508186,5.96464252828254,6.04681859521321,6.33853592554037,5.83158069648943,5.62711967870425,6.12758804306515,5.73274035376056,6.40049962148649,5.94052245559053,6.19657670680233,6.25205604859263,5.85774086758578,5.9275926257103,6.03338890326045,5.96942925714623,6.00134479169857,5.9715980546802
"Tgfb2",6.65014273343217,6.37857540165193,6.14706544180005,6.58683787409226,6.87940379689209,6.34157110913513,6.50022613345703,5.65625000983529,6.95721147909068,6.26666103675786,6.86359792204291,6.65036552321299,7.01466077106563,6.05357159044761,6.99420461103683,7.243721549706,6.47769307936481,7.1444615743347,7.24414658481669,6.19199443570349,6.53340854597511,6.96582640806642,6.3428484423809,6.60069894041232,6.36122380067398,6.14162166947773,6.14441098766661,6.64899621673337,6.76858743763251,6.69089650027965,6.66550227078484,6.71928323052328,6.8014881902513,6.44124175929812,5.79282735825614,6.31059601377135,6.86141766642825,6.61747979734052,6.37719157758781,7.36507486068799,6.18190617876481,6.38642495831725,6.53266258934202,5.79154180706462,6.85244829039024,6.25395322419275
"Gpatch2",5.92578101389153,5.65485643439722,5.91890982947905,5.69798691843149,5.50799307672632,5.90556189379242,5.86103474644016,5.77174982852766,5.66088788334804,5.70700405302701,5.96933932199969,5.72962437108469,5.98714811796386,6.13718025639472,5.70222770063598,5.72937408588343,5.55924329371483,5.61997910080447,5.44512602671477,5.51756597620592,5.44745355597408,5.70208293031899,5.79809250649233,6.31657822989152,5.95267116045146,5.95900395419134,5.82614373271532,5.83115530439692,5.91091889291981,5.96464252828254,5.78056085687587,5.71144095272521,5.88512361055597,5.78430412466452,5.62310785716874,6.21329362606233,5.73197709528263,6.21291190054092,5.68453713395266,5.94773324431558,6.00644631097942,5.72035861054842,6.23674490761322,6.02374904375741,5.94236990799108,5.72518352785726
"Ptpn14",5.47839475861138,5.16538335829297,5.20871703090688,5.44828621153346,5.41951471676096,4.89913440971085,5.52437802059485,5.68612413436395,5.8869708572672,5.43235361186287,5.59867672351646,5.15639916977837,5.94619265728222,5.44943847909559,5.32097266949813,5.55614316887663,5.52624435017906,5.48974385666774,5.59088692576394,5.78330576176783,5.89771888404851,5.89375587811148,5.32890957726485,5.39048327103387,5.32571998048301,5.49246111399315,5.23981397096122,5.51268178309798,5.53406324406494,5.32941598703695,5.37772395086832,5.39247812962638,5.20628633513392,5.23563606886154,5.4266334082151,5.01001976875853,5.52186493781342,5.66619487676809,5.11224734001979,5.61010276540649,5.58594324554659,5.30449497367623,5.41104257062127,5.08042934511048,4.7715976647834,5.75204718114576
"Vash2",4.6601573948026,5.03624514887851,5.69734070025743,5.42026937827761,4.71622944965166,5.084815111467,4.80360830423766,5.56210489672577,4.89274637578485,4.63941360441562,5.06504935588849,5.15639916977837,4.94780303900763,4.84017679287589,5.29258727320305,5.11052374819574,5.08532217126778,5.08323509179528,5.6247858065974,4.53142168282282,5.13877839341863,4.82421359942036,5.61106886641979,5.70532674678731,4.4650642663239,4.81873376485332,4.50371863535889,4.84182681370313,4.85621089270475,4.51532419878853,4.61757412362168,4.63122901361358,4.40560888599758,4.8976131657447,4.81909567463684,4.47922803924849,4.87332248739754,4.13449282432432,4.72163505246035,4.67823197558893,4.56339887198565,4.71815482257294,4.91211278509565,4.55758353583587,4.58399153438079,4.89854404524305
"Ppp2r5a",8.28420143835008,8.36038885646076,8.22323001353871,8.39551339081536,8.2811653574664,8.26644478063017,8.0355835515543,8.30972794362685,8.68986264397358,8.48182343809041,8.64649573200703,8.70736745198076,8.52928903238155,8.45833731500627,8.36628180177867,8.52652682798472,8.76880272235647,8.52450826706001,8.88346167724006,8.71828968919214,8.69301788057359,8.67127187018578,8.12047484100778,8.13941753796355,8.19661486000099,8.243749255778,8.41238034648628,8.3195642081104,8.29162263920812,8.19218467459293,8.44531328688154,8.33392703753457,8.32609613283503,8.61045040619304,8.38682531116048,8.34870878147641,8.18042324957802,8.14162108614563,8.43891625722815,8.02881872790442,8.35456216799691,8.43519987533976,8.33786349788636,8.40956630887727,8.31704564553479,8.16596160356143
"Rcor3",5.92578101389153,5.694512578549,5.8250857381787,5.99935940469248,5.78710535432732,6.02857616503331,5.55373032141413,6.25200985483036,5.76268786016524,5.70700405302701,5.83906089678695,5.86015839095995,5.90392293385895,5.96436918357924,5.96143777522305,5.84537916494542,5.62271327898405,5.73791016828805,5.72131902755542,5.78330576176783,5.40805880707326,5.73607853794739,6.20612161024199,6.16854784765071,6.16483579909926,6.03507897413498,6.47009814176604,6.01488764638654,6.06492506912385,6.25183765009128,6.16224882853305,6.26122568857819,6.48734487751134,6.32313950124195,5.91411824176251,5.96470647850774,6.09543161056546,6.36140141874057,6.1170139702558,6.08860655531538,6.34933909395676,6.17642979154451,6.39265927396958,6.15058940544903,6.13826593499764,6.17914247672472
"C11H1orf74",5.43629964686618,5.38589075654975,4.88061045090234,5.20283726426142,5.18284701037915,5.27903541456326,5.6104227821501,5.42421590071301,5.94493257842955,5.78665107099933,5.9939151846514,5.90090416811121,5.83784288275692,6.3470105254062,5.52640297381231,5.43411386512474,6.37661737329263,5.70944044267137,5.32291789133319,5.91971476136916,5.89771888404851,5.516787803888,5.19397733769366,5.35399129171057,5.29611260720419,5.30971036075522,5.4023814825299,5.13063916772861,4.9831704079941,5.39415681345948,5.19336804635896,5.67058806210768,5.37583037177663,5.346245680867,5.13767597807987,5.25060735549477,5.48310426658625,5.06096741141499,5.2011733333081,5.17216821156447,5.29347698923322,5.51117848142171,5.04454788161261,5.46741084953407,5.43043283781661,5.05398006574758
"Hsd11b1",5.25113908010191,5.694512578549,5.98511898606734,5.72041998400304,5.44973425429982,6.43172096797804,5.81467699315082,5.49511285922177,8.33410244770965,7.94943338284326,7.10093272471574,7.1665342288418,7.89288100025249,7.35887541145454,6.50627737664279,6.64358414034502,7.27358963173658,7.48313030118778,7.20278992673953,7.75060913770612,6.79520305837338,7.13224143462058,5.88228510004133,6.45012163975903,5.78286389916751,5.7922154681617,5.11688040182407,5.47585782468297,5.45855799394213,5.26086078301764,4.92151873092451,5.53939113760753,5.41462373120457,5.44728742656996,5.08134816475008,4.7837023868812,5.66577190083601,4.94001050030546,5.36036787858649,6.00588750119882,4.81493875454542,5.0522846091923,5.21640749952559,4.95792972664081,5.12135134820446,5.18932258090478
"LOC107402435",5.66958596697463,5.38589075654975,5.20871703090688,5.26925520012292,5.44973425429982,5.16663821878559,5.10005307068842,5.34884679440636,5.2439569277218,5.07442457581701,5.16515749180559,5.07975668536552,5.20415275499235,5.44943847909559,5.20294249559029,5.53269382666504,4.58408648878388,5.30435546447139,5.52017547641986,5.51756597620592,5.13877839341863,5.47614635570526,5.26343870351714,5.49370001043715,5.29611260720419,5.65125663911195,5.35067289327509,5.07897212381677,5.33557982075107,5.62304781275807,5.5370829976176,5.73138512698496,5.65615251765423,5.44728742656996,5.50904498687016,5.53679554087701,4.93972278038836,5.35909795695862,5.71274371113607,5.05393323265637,5.34748722961086,5.39152614138122,5.16207368262407,5.5470777580803,5.06036469021628,5.64100753587505
"Yars2",6.9555130849127,7.06410302260951,6.91545226468677,7.00665018226962,6.89966590684042,7.01674850371208,7.0448004792563,6.95855148518086,6.55095603963113,6.90213195657796,6.40950496227488,6.96002985700278,6.71758152759634,6.86283788915719,7.2140197307044,6.72330966087359,7.15841740455951,7.27879044568158,6.77768009120132,6.88298692324321,6.94176687860016,6.68066204925853,6.61718705872836,6.87217397383601,7.06393897042844,6.80509514279848,7.0755969442129,6.9146870928551,7.14807694174228,7.14002593952354,6.83390444176822,6.92265994194308,7.28454171808515,6.89978189096744,7.1563733560984,7.26009351718927,6.95630289709408,6.96993313149733,7.02734858078719,7.02205454620941,7.04862682965189,7.18071300514347,7.26984067172511,7.43149879138917,7.25475757885007,7.02789210786702
"Dnm1l",7.63067885321465,7.64244296676216,7.85638200770705,7.63801137577071,7.66574188445031,7.55237113950867,8.05464957443658,7.45947280732642,7.33590378400591,7.71989641067985,7.21627498011673,7.63908993851758,7.3382469575086,7.06764450513006,7.40432302566006,7.41399364365509,7.4139408602477,7.1444615743347,7.62619049108535,7.39684661184209,7.54152727147479,7.6855829165267,7.6181102809773,7.65557836652206,7.81381735857787,7.86787584271535,7.69838392706772,7.61435780890732,7.6558422125135,7.8724122685393,7.67917631722123,7.80237100980141,7.59929335716963,7.71852291878501,7.66506637904064,7.80732213579659,7.77150257814424,7.3444019425448,7.77727975421943,7.43294102579391,7.847710051247,7.8334075910364,7.3677569510429,7.39225540466827,7.71896807245593,7.65117972780715
"Crkl",6.18859653214928,6.46881844310741,6.37471811564291,6.33150655711287,6.41109070697423,6.32595267013253,6.33479418883887,6.19309789162218,6.35654304841362,6.4430700675361,5.9939151846514,6.18830058382401,6.1749214884314,6.26101762157249,6.32655543625736,6.21407426802354,6.58696649533287,6.39054073821209,6.61232874937133,6.37299876148378,6.23152991381679,6.34317413123744,6.14063165497987,6.20709664177999,6.10306578134949,6.03507897413498,6.44761718367213,6.28071647981402,5.91091889291981,5.88199264164314,6.0864101719768,5.88069071783085,6.34606924273966,6.34758742496871,6.15202352649932,6.52732391767245,6.16682907858951,6.38135594732011,6.41061879440487,6.32132426741407,6.2873538564225,6.34693130025268,6.3714444787969,6.02374904375741,5.88062894384168,6.35898084747249
"Thap7",6.59799513205128,6.70885010915918,6.5698947461675,6.68799022917637,6.24422741323864,6.76607304420836,6.44234274789345,6.44856022095683,6.82948126973734,6.6814656109838,6.60922609788695,6.18830058382401,6.56805534632751,6.24614283725084,6.17792411901122,6.46896463625357,5.99577817663915,6.1862919211589,6.65940090322298,6.71284421914489,6.59957700979139,6.46505437708876,6.41328540093598,6.3512023802364,5.89848626209854,6.14162166947773,6.19987276720062,6.15434861861293,6.15852053323382,6.39008665793406,5.78056085687587,6.04612708864519,5.85862736877864,6.32313950124195,5.79282735825614,6.37927458702251,6.21240981591702,5.69973449311138,6.09636579584571,5.96251345801847,6.36140610532525,6.19895032149507,6.13890541679013,6.37331611752067,6.13826593499764,6.34202727022932
"Tbx1",5.25113908010191,5.38589075654975,5.39463560065914,5.65189311242469,5.323947370846,5.24280048145736,5.29607951805405,5.59428312263233,5.66088788334804,5.86165733222436,5.16515749180559,5.29538703146891,5.50396699045444,5.23757008098139,5.32097266949813,5.40815642707391,5.42152364844951,5.41901725288323,5.55603765607991,5.09458761155109,5.40805880707326,5.59424122375308,5.11988960167716,5.15189544721108,5.06371081603753,5.24185056755925,4.81720096675427,5.17996064829455,4.78582844740641,5.51395714634618,4.75177050838532,4.95237447704532,4.75702403452244,4.35977836552943,4.55817540668177,5.40230912775837,4.93972278038836,5.00226865244648,5.01531713319277,4.84669109757439,5.17714557251781,5.10758006415807,4.7588594110584,5.24132123841022,4.92653250684216,5.34747284255581
"Septin5",4.96615581374492,5.03624514887851,5.32381136923376,5.20283726426142,4.88071343885692,4.89913440971085,4.8596321714938,5.30926838428223,5.33982803274292,5.00158414673184,5.53065497861773,5.68298233531044,5.27777034306147,5.58063691763169,5.20294249559029,5.07587308650057,5.26579800910448,5.26347992519315,5.18630298849794,5.32529359854275,4.9746783552126,4.89687031062911,4.99820506165272,5.05949553296364,5.06371081603753,4.91854283504439,4.81720096675427,5.31608802337424,5.19806385183427,4.77821516913188,5.19336804635896,5.06281841078801,5.15962103058351,4.72218890251,5.24233138542073,4.94022926409155,5.31418367539231,4.7248610228097,4.96324342332068,5.25318113668538,5.01194395444232,4.99391811695958,5.16207368262407,4.89064533602874,5.12135134820446,5.14605492194451
"Ufd1",6.87066523317781,6.74512320878299,7.06084400434102,6.86112948517759,6.83798252825233,6.81107910149995,7.02545543731096,6.82534079292967,6.97071457437307,7.35047152585284,7.0565484463404,6.86419972374883,6.92583035965426,6.86283788915719,7.13014001289914,7.02700546578864,6.91937536352006,7.29698425403188,6.96334042404503,6.91467580981359,7.06295283205804,7.13224143462058,6.68654043368325,6.74943629806143,6.77577693539376,6.6954137023303,7.38627631018334,6.7950783228981,6.82549175041558,7.19041487951039,7.08262430781812,6.91440312158336,6.76071130152401,6.59124121554501,7.09632479232985,6.79968841702188,6.98227992820562,6.81927710935811,6.61014404374506,6.66783141153251,6.58288909880543,6.75952352924289,6.86901688257353,6.8690192969988,6.77264333185628,6.67396665960838
"Polr2h",5.954527,5.165383,5.697341,5.785448,5.356673,5.839447,5.883609,5.975715,5.384952,5.786651,5.420956,5.295387,5.380045,5.333112,5.263484,5.176666,5.346251,5.419017,5.483231,5.546833,5.325112,5.667152,5.942046,5.705327,5.782864,5.746937,5.451934,4.906609,5.245771,6.004102,6.046819,6.061589,6.188515,5.957141,5.338119,6.024083,5.001968,6.04611,5.201173,5.855379,5.047101,5.348819,5.365347,5.657695,5.55906,5.854219
"Abcc5",7.613504,7.533819,7.498921,7.336652,7.536889,7.325106,7.569013,7.375873,7.809,7.600121,7.413442,7.519268,7.882511,7.398824,7.479498,8.054737,7.413941,7.38462,7.649387,7.744794,7.819596,7.933199,6.933981,7.520764,7.586684,7.687052,7.200196,7.311949,7.363803,7.198642,7.034297,7.157266,7.226246,7.270285,7.084004,7.459809,7.402414,7.64058,7.407052,7.402019,7.398295,7.366681,7.526773,7.488411,7.289358,7.099094
"LOC107402552",8.240237,7.854196,8.123608,7.815108,8.017719,8.21775,7.867802,7.932204,7.659756,7.641171,7.571004,7.481269,7.774462,7.634333,7.410248,7.674102,7.487209,7.341476,7.687231,7.504213,7.629985,7.566048,7.954922,7.708748,8.100532,7.964477,8.000603,7.952601,7.551109,7.830879,7.746334,7.752711,7.955633,7.662477,7.820858,7.740848,7.648033,7.899406,7.909038,7.654447,8.257074,8.179382,7.897508,7.918766,7.885937,8.300515
"Masp1",6.063647,5.482285,6.108379,5.651893,5.323947,5.769783,6.12807,5.825815,5.729651,6.183466,5.530655,5.228036,5.694598,5.302138,6.134389,4.924482,5.995778,6.038184,5.445126,5.39289,5.086855,5.667152,6.054014,6.18796,5.563398,5.30971,5.402381,5.831155,6.040467,6.568036,6.124864,5.862942,6.146091,6.193857,6.290031,5.768533,5.96725,6.420416,5.655688,5.703213,6.111567,5.584874,5.759793,5.692499,5.911863,5.697742
"Ccdc50",7.40955,6.960475,7.321537,7.161994,7.096505,7.179287,6.673216,6.97006,7.600595,7.312772,7.835485,6.903318,7.251912,7.456722,7.260755,7.160966,6.977362,7.640687,7.504202,7.404261,7.039533,7.132241,7.103062,7.158407,7.323091,6.887056,6.87371,7.311949,7.213125,6.98668,7.165663,7.100346,7.265374,7.097117,7.033617,6.940841,7.140406,7.477625,7.306019,7.170576,7.018945,7.307353,6.913169,6.939192,6.688018,7.302096
"Ppp1r2",8.536709,8.27732,8.236295,8.254752,8.230617,8.567716,8.202974,8.345179,8.237808,7.997564,8.113478,7.910497,8.063182,8.120609,7.755269,8.150263,7.886227,7.893955,7.882446,8.170257,8.125946,8.108148,7.552359,7.845535,8.515859,7.936173,8.324499,7.726633,7.760665,8.036628,7.997364,7.941792,7.744366,7.754704,7.9068,7.975666,7.850606,7.727074,8.029703,7.865172,7.813773,7.798041,7.807646,7.796691,7.658686,7.804273
"LOC102924288",4.563339,4.354781,5.208717,4.483398,5.219804,4.948835,4.803608,4.109252,5.023295,4.37426,4.40842,5.079757,4.995115,4.680969,5.138929,4.047347,5.346251,3.715398,4.124392,4.799196,5.813741,4.7454,4.416967,4.717489,4.946314,5.997587,4.900972,5.130639,4.296839,5.068576,4.868254,4.828194,5.294177,4.61942,5.291222,4.783702,4.436147,5.559842,6.177122,5.886893,6.15421,5.258402,4.980487,5.020989,4.926533,5.581588
"Senp5",5.982661,5.876206,6.147065,6.331507,6.016243,6.261629,6.16479,6.044721,5.794896,6.032273,5.993915,5.774621,5.987148,5.945784,5.762317,5.968805,6.018752,5.969311,5.973795,5.517566,5.69253,5.923121,5.861743,6.244578,6.004717,5.651257,5.826144,6.014888,6.040467,6.283792,6.105775,6.136329,5.831581,6.298246,6.127588,5.695915,5.854927,6.071246,6.271719,6.153836,6.385226,5.927593,5.793189,6.023749,6.001345,6.037317
"Pak2",7.073925,7.092368,6.979604,7.35705,7.087727,7.213009,7.182031,6.958551,7.010466,7.000707,7.341514,6.883895,6.820082,7.524438,6.929321,7.057889,7.282779,6.92736,7.160192,7.256322,7.247791,7.464567,6.89565,6.929745,6.922854,6.783835,6.733353,6.976993,6.709274,6.97712,6.963738,6.979142,7.012572,6.833056,6.781552,6.925838,6.995091,6.566453,6.771928,7.126999,7.141007,7.004645,6.898605,7.234637,7.132931,7.213402
